ID,JJ,n,age,adjhlg,adjhlgSE,method,sex,yr
I6,114,5,6,28.87091200182628,4.331508534435256,mixed,female,2009
I6,12,5,6,28.44821995697912,6.066710253002834,mixed,female,2009
I7,114,5,6,23.88923171520001,4.403955777146035,mixed,female,2009
I7,12,5,6,23.793579961408327,6.222449146984324,mixed,female,2009
J5,12,5,5,24.509663903693852,6.171816845129084,mixed,female,2009
J5,114,5,5,26.088661858983397,4.365564394038382,mixed,female,2009
J8,12,6,5,24.59857677799593,6.250253847324292,mixed,female,2009
J8,114,6,5,25.799571511985185,4.441483300485706,mixed,female,2009
K1,114,6,6,24.213827505677678,4.450090958741847,mixed,female,2009
K1,12,6,6,23.846538725002056,6.203835801184713,mixed,female,2009
L2,12,6,3,16.989363863919277,6.140626984076924,mixed,female,2009
L2,114,6,3,19.688372106585607,4.324797029148778,mixed,female,2009
L3,114,4,3,22.18827623614374,4.495699400178311,mixed,female,2009
L3,12,4,3,20.446516664006094,6.311565723725198,mixed,female,2009
L6,114,6,3,23.52162844376015,4.44253504625726,mixed,female,2009
L6,12,6,3,20.391880198953206,6.1913448174662555,mixed,female,2009
M15,114,6,2,16.22635341630316,4.306426786956536,mixed,female,2009
M15,12,6,2,11.918733315199864,6.109106077563781,mixed,female,2009
M21,114,6,2,16.83681829602854,4.55928736747483,mixed,female,2009
M21,12,6,2,11.498249862571708,6.457480971992781,mixed,female,2009
M24,12,5,2,11.19115361003302,6.213562914104063,mixed,female,2009
M24,114,5,2,16.769341733261655,4.45117128484299,mixed,female,2009
M25,12,6,2,11.29164091408419,6.063422000780094,mixed,female,2009
M25,114,6,2,16.038327127106953,4.325658305661319,mixed,female,2009
M26,12,7,2,11.181839994888593,6.132920486821634,mixed,female,2009
M26,114,7,2,17.695860807890547,4.349905485422779,mixed,female,2009
M28,114,6,2,17.422643464599624,4.329049302964514,mixed,female,2009
M28,12,6,2,12.392121740484892,6.022229283147641,mixed,female,2009
M4,12,4,3,21.699459010263134,6.098405840649106,mixed,female,2009
M4,114,4,3,24.058617089399764,4.3547406578910195,mixed,female,2009
M7,12,6,3,21.97084804922386,6.099864433815677,mixed,female,2009
M7,114,6,3,24.86820104751733,4.3153148309623575,mixed,female,2009
A35,12,3,15,19.41391179612922,4.511270147450043,mixed,female,2010
A35,114,3,15,20.048036381345764,3.2789138085635803,mixed,female,2010
A44,114,4,15,23.367415661460885,3.3969991891485787,mixed,female,2010
A44,12,4,15,23.915650174203673,4.527751245331351,mixed,female,2010
E12,114,3,11,31.85997926318574,3.342753122879784,mixed,female,2010
E12,12,3,11,32.27100084030958,4.481459941082899,mixed,female,2010
F1,12,3,10,25.315619654102292,4.372030969770375,mixed,female,2010
F1,114,3,10,25.355884037961943,3.272803574955381,mixed,female,2010
G14,114,5,9,26.76325383520625,3.3569808133295562,mixed,female,2010
G14,12,5,9,25.874126731601947,4.578440972951474,mixed,female,2010
H1,114,4,8,27.889095829218434,3.3766347806765467,mixed,female,2010
H1,12,4,8,28.36636973032148,4.589525756274645,mixed,female,2010
I6,12,5,7,28.788784374854316,4.583032434706672,mixed,female,2010
I6,114,5,7,29.27162724523244,3.3504136442385746,mixed,female,2010
J5,114,5,6,27.021299889666498,3.2670094603674213,mixed,female,2010
J5,12,5,6,26.08820653652613,4.48565307386193,mixed,female,2010
J8,114,4,6,26.57209496682805,3.3439533142732794,mixed,female,2010
J8,12,4,6,26.302820840345003,4.556760562649919,mixed,female,2010
K1,12,4,7,24.648635012464336,4.356729508339783,mixed,female,2010
K1,114,4,7,24.376892398954332,3.2240398076522703,mixed,female,2010
L2,114,4,4,20.88440901847904,3.422018072993893,mixed,female,2010
L2,12,4,4,19.822036005363415,4.6589953177333046,mixed,female,2010
L3,12,4,4,22.080353939756023,4.564335994527971,mixed,female,2010
L3,114,4,4,23.136199188016157,3.340296109963826,mixed,female,2010
L6,114,5,4,24.84290254463671,3.2168986660315713,mixed,female,2010
L6,12,5,4,23.31955736857677,4.371215449753182,mixed,female,2010
M15,12,5,3,17.368175562412908,4.49212135453269,mixed,female,2010
M15,114,5,3,19.91775729712606,3.312651409524677,mixed,female,2010
M24,12,4,3,19.33634746565766,4.514824495890561,mixed,female,2010
M24,114,4,3,21.212209469494393,3.315512704122108,mixed,female,2010
M25,114,3,3,19.132799351269735,3.1945954383880264,mixed,female,2010
M25,12,3,3,16.66501859269881,4.383303778549778,mixed,female,2010
M26,12,6,3,19.970778222588944,4.315052459845595,mixed,female,2010
M26,114,6,3,22.112492214681644,3.243814395988444,mixed,female,2010
M28,12,3,3,18.25635506149805,4.575990335989709,mixed,female,2010
M28,114,3,3,22.039115233543104,3.368215263937302,mixed,female,2010
M4,12,4,4,23.91872834602593,4.399253948173975,mixed,female,2010
M4,114,4,4,24.011642052176555,3.29062052500966,mixed,female,2010
M7,12,2,4,24.552118279320723,4.401364954365729,mixed,female,2010
M7,114,2,4,25.68991670519128,3.261832611987209,mixed,female,2010
N3,114,4,2,23.02483645843953,3.3339633799010993,mixed,female,2010
N3,12,4,2,18.62697410119901,4.437749895502559,mixed,female,2010
N4,114,6,2,20.318319961408164,3.422845998981957,mixed,female,2010
N4,12,6,2,15.779838802946376,4.629884097950962,mixed,female,2010
N6,12,4,2,15.867527290870466,4.323336405145701,mixed,female,2010
N6,114,4,2,20.50823765690189,3.1758073752451876,mixed,female,2010
A44,114,4,16,23.26029230055297,3.141763385039334,mixed,female,2011
A44,12,4,16,23.363453657051682,4.334944331315136,mixed,female,2011
E12,12,4,12,32.20731215473368,4.394261534401581,mixed,female,2011
E12,114,4,12,31.940226884274207,3.158344428154012,mixed,female,2011
F1,114,5,11,25.288918383429625,3.182923354254644,mixed,female,2011
F1,12,5,11,25.181667486134025,4.324659674255511,mixed,female,2011
G14,114,4,10,26.903222205670993,3.2233610214960975,mixed,female,2011
G14,12,4,10,26.42506611825812,4.512543471753435,mixed,female,2011
H1,114,4,9,28.279444435806756,3.2185841021645714,mixed,female,2011
H1,12,4,9,27.839093197813245,4.4566046991540285,mixed,female,2011
I6,114,4,8,29.28269659233268,3.147453095285323,mixed,female,2011
I6,12,4,8,29.351726676625113,4.383730259378353,mixed,female,2011
J5,114,4,7,26.786398196505804,3.2629792382472425,mixed,female,2011
J5,12,4,7,26.92256484089544,4.472531791912671,mixed,female,2011
J8,114,3,7,27.21422389992997,3.1141082808371054,mixed,female,2011
J8,12,3,7,26.68386778788952,4.326620841023992,mixed,female,2011
K1,12,5,8,24.365038685514925,4.567668232090903,mixed,female,2011
K1,114,5,8,24.362049825406576,3.2776574305893953,mixed,female,2011
L2,12,3,5,20.61637637302722,4.380919297537988,mixed,female,2011
L2,114,3,5,21.652019389549945,3.1480005203217845,mixed,female,2011
L3,12,4,5,22.86995325902972,4.4516320220027366,mixed,female,2011
L3,114,4,5,23.234986525106578,3.2141724646781182,mixed,female,2011
M15,114,5,4,22.300696258908474,3.2960961970058116,mixed,female,2011
M15,12,5,4,20.130595816795186,4.55521668400481,mixed,female,2011
M26,12,4,4,22.643473201555675,4.308114537356968,mixed,female,2011
M26,114,4,4,24.21513623518214,3.159045110205763,mixed,female,2011
M28,114,4,4,23.147959763763765,3.213619339930751,mixed,female,2011
M28,12,4,4,21.86527855136715,4.500477053832692,mixed,female,2011
M4,12,3,5,23.925982429617648,4.374828611086281,mixed,female,2011
M4,114,3,5,25.063312724523637,3.160068039501838,mixed,female,2011
M7,114,4,5,26.186801874532453,3.2836940475309793,mixed,female,2011
M7,12,4,5,25.51378820624244,4.509989627955992,mixed,female,2011
N3,114,4,3,25.314746634219826,3.271173542406177,mixed,female,2011
N3,12,4,3,23.20584117463354,4.496415689589179,mixed,female,2011
N4,114,4,3,22.18063091617142,3.3694048456440004,mixed,female,2011
N4,12,4,3,21.114177649918897,4.641534439192049,mixed,female,2011
N6,12,3,3,21.86381506660858,4.265176672353147,mixed,female,2011
N6,114,3,3,24.094808148155785,3.094086856988183,mixed,female,2011
O11,114,2,2,22.521296473372608,3.140358462214083,mixed,female,2011
O11,12,2,2,19.502782957387883,4.460071044690045,mixed,female,2011
O12,114,4,2,23.399596943570323,3.3128381744091904,mixed,female,2011
O12,12,4,2,19.014512760118166,4.6112458392423585,mixed,female,2011
O3,12,4,2,18.64342162663972,4.492485560327077,mixed,female,2011
O3,114,4,2,22.27513103379397,3.1988722321609364,mixed,female,2011
O4,12,3,2,11.038525076166492,4.354013321496255,mixed,female,2011
O4,114,3,2,15.625763742084155,3.1608279118868623,mixed,female,2011
O6,12,3,2,16.451006048167713,4.520663530883059,mixed,female,2011
O6,114,3,2,21.358571284120615,3.2343969543158932,mixed,female,2011
A44,12,3,17,22.674410170054994,5.109112384495831,mixed,female,2012
A44,114,3,17,23.381050855266437,3.785667671752464,mixed,female,2012
E12,114,5,13,31.775618030394263,3.690615247439329,mixed,female,2012
E12,12,5,13,32.68185046876876,4.935739886406015,mixed,female,2012
F1,12,5,12,25.037289682328076,5.016787313135041,mixed,female,2012
F1,114,5,12,25.784608825396283,3.767613089598828,mixed,female,2012
G14,114,5,11,26.72483206888989,3.6819606777321816,mixed,female,2012
G14,12,5,11,26.40892675430601,4.926621219418557,mixed,female,2012
H1,12,4,10,25.899530541922257,5.23272696456645,mixed,female,2012
H1,114,4,10,25.97324151646847,3.8981217632271483,mixed,female,2012
I6,114,4,9,29.174453947385267,3.766482861309666,mixed,female,2012
I6,12,4,9,29.215309028847045,5.0185595337941455,mixed,female,2012
J5,12,5,8,25.82725248160222,5.036961889324439,mixed,female,2012
J5,114,5,8,26.433151763349834,3.7530344788547927,mixed,female,2012
J8,12,7,8,27.042755227343054,5.18755409310889,mixed,female,2012
J8,114,7,8,27.321727960732442,3.8835149425084254,mixed,female,2012
K1,114,5,9,24.04478235075825,3.845775695711677,mixed,female,2012
K1,12,5,9,23.679305009220286,5.151859501445465,mixed,female,2012
L2,12,4,6,19.854560760135936,4.976055604074613,mixed,female,2012
L2,114,4,6,22.40953521235915,3.751852126351119,mixed,female,2012
L3,114,3,6,23.468937671725158,3.9611354153542804,mixed,female,2012
L3,12,3,6,21.97424751935372,5.269296017598487,mixed,female,2012
M15,114,5,5,23.396023964880758,3.806897474807226,mixed,female,2012
M15,12,5,5,22.24580298133303,5.090772383041421,mixed,female,2012
M26,12,4,5,21.85884495325654,5.062536018054618,mixed,female,2012
M26,114,4,5,24.88959308449752,3.7847060578121,mixed,female,2012
M28,12,4,5,22.580263118291892,5.03201841915927,mixed,female,2012
M28,114,4,5,24.094241698239852,3.772888110498882,mixed,female,2012
M4,114,3,6,25.26760419183503,3.7618352765115892,mixed,female,2012
M4,12,3,6,24.60637323989193,5.072322985798678,mixed,female,2012
M7,114,5,6,26.76168081180582,3.928983466012229,mixed,female,2012
M7,12,5,6,26.141702263632652,5.209209339010995,mixed,female,2012
N4,114,5,4,23.581435244282787,3.97182077128289,mixed,female,2012
N4,12,5,4,21.976736617329813,5.340791590161266,mixed,female,2012
O11,12,2,3,23.054138576032546,5.1272228086640546,mixed,female,2012
O11,114,2,3,24.305204068481142,3.804862731457878,mixed,female,2012
O12,114,2,3,26.012160750247983,3.817057971692333,mixed,female,2012
O12,12,2,3,24.972167993425003,5.095683584539831,mixed,female,2012
O3,12,4,3,21.87359329406499,5.0568670314436375,mixed,female,2012
O3,114,4,3,23.505852468715347,3.7764011829043898,mixed,female,2012
O6,12,3,3,23.654993507808165,5.271225778299736,mixed,female,2012
O6,114,3,3,25.48127224015031,3.9346575532191523,mixed,female,2012
P1,12,5,2,18.909164058393337,5.075294900483832,mixed,female,2012
P1,114,5,2,20.0018917538453,3.814301759398431,mixed,female,2012
P10,114,5,2,17.942988637439687,3.7718553282819687,mixed,female,2012
P10,12,5,2,13.705723598438741,5.02695626330801,mixed,female,2012
P11,12,5,2,13.17754841490757,5.079560316856781,mixed,female,2012
P11,114,5,2,17.90655149632334,3.7807934164461603,mixed,female,2012
P13,114,4,2,21.276285912828904,3.8498922868355705,mixed,female,2012
P13,12,4,2,18.54612724087231,5.1244071654349135,mixed,female,2012
P15,12,6,2,11.967549887870925,5.306694337840788,mixed,female,2012
P15,114,6,2,15.77596665803957,3.967183560979688,mixed,female,2012
P3,114,5,2,15.45474096407177,3.818002471862044,mixed,female,2012
P3,12,5,2,11.462393444426489,5.092211788722741,mixed,female,2012
G14,114,5,12,26.629036528019554,3.4673562367469337,mixed,female,2013
G14,12,5,12,26.809116960538084,4.791019351043596,mixed,female,2013
I6,12,5,10,29.059718664584505,4.615580273999647,mixed,female,2013
I6,114,5,10,28.833828922722684,3.4136139697559167,mixed,female,2013
J5,114,3,9,26.966348953838416,3.526391473072222,mixed,female,2013
J5,12,3,9,27.218189897896576,4.832692344148389,mixed,female,2013
L2,114,5,7,21.820153700148563,3.594970731507488,mixed,female,2013
L2,12,5,7,21.672921391432762,4.918741387702061,mixed,female,2013
M15,12,5,6,23.202694553467325,4.762952829123881,mixed,female,2013
M15,114,5,6,21.667733419747346,3.5016814317553426,mixed,female,2013
M28,12,4,6,23.09915600734239,4.694113331275852,mixed,female,2013
M28,114,4,6,23.40480278627559,3.406802471504303,mixed,female,2013
M4,114,4,7,25.55579434817715,3.5232196481964144,mixed,female,2013
M4,12,4,7,24.037412993704002,4.8077223706160535,mixed,female,2013
M7,12,5,7,27.069547444754377,4.746442754874404,mixed,female,2013
M7,114,5,7,27.18876874278778,3.437767496695945,mixed,female,2013
N4,114,5,5,24.255617481727736,3.5646700869445156,mixed,female,2013
N4,12,5,5,24.242054287790616,4.837811472059978,mixed,female,2013
O11,12,2,4,24.778012141738518,4.856404060285383,mixed,female,2013
O11,114,2,4,25.84883926192811,3.5953255490040488,mixed,female,2013
O12,12,3,4,28.40755306687777,4.864033290117675,mixed,female,2013
O12,114,3,4,28.285659897300413,3.526992594733695,mixed,female,2013
O6,114,5,4,26.287181360221314,3.490119586886059,mixed,female,2013
O6,12,5,4,25.244586678756868,4.762107357072408,mixed,female,2013
P1,12,4,3,20.01696676739794,4.7156311938899895,mixed,female,2013
P1,114,4,3,21.135630236688687,3.41573634747168,mixed,female,2013
P11,114,4,3,22.841642617979407,3.4194281008774463,mixed,female,2013
P11,12,4,3,20.22507063078255,4.734500441881828,mixed,female,2013
P13,12,5,3,22.496003936645725,4.8731543365900425,mixed,female,2013
P13,114,5,3,23.744272911006785,3.531247501363696,mixed,female,2013
P15,12,5,3,17.95836180950416,4.988938033224208,mixed,female,2013
P15,114,5,3,21.017721168680524,3.610940036135081,mixed,female,2013
P3,114,4,3,20.972465914303683,3.5441898934706906,mixed,female,2013
P3,12,4,3,17.910716770570755,4.889767619968985,mixed,female,2013
Q12,12,5,2,18.15615246626868,4.740032043111101,mixed,female,2013
Q12,114,5,2,21.947442883563117,3.482131699659919,mixed,female,2013
Q13,12,5,2,12.098893924471723,4.728777301266798,mixed,female,2013
Q13,114,5,2,15.939297548945426,3.4246780470121285,mixed,female,2013
Q3,114,7,2,16.59850428128439,3.52261191917169,mixed,female,2013
Q3,12,7,2,12.224344596698216,4.780656751050433,mixed,female,2013
G14,12,4,13,27.130060412165488,3.5823958855380083,mixed,female,2014
G14,114,4,13,27.211186487935255,2.519321168151174,mixed,female,2014
J5,114,3,10,27.319627711614324,2.5035007729103453,mixed,female,2014
J5,12,3,10,26.209670881048584,3.523451642942953,mixed,female,2014
L2,12,4,8,22.0735965566114,3.568932278100585,mixed,female,2014
L2,114,4,8,22.011693947841444,2.4260737807729336,mixed,female,2014
M15,114,3,7,21.056346244034657,2.6670995128067183,mixed,female,2014
M15,12,3,7,19.877762427732378,3.7470796827429758,mixed,female,2014
M28,12,5,7,23.08247909608,3.58153634718323,mixed,female,2014
M28,114,5,7,23.440633817883054,2.5251426436970785,mixed,female,2014
M4,114,5,8,24.55084398903106,2.658089188527034,mixed,female,2014
M4,12,5,8,25.735864407862966,3.7976406582005553,mixed,female,2014
M7,114,5,8,27.26743694081929,2.558830635142816,mixed,female,2014
M7,12,5,8,27.146920197818318,3.614026674427215,mixed,female,2014
N4,12,3,6,24.21133113408059,3.689019742656041,mixed,female,2014
N4,114,3,6,24.93214268078925,2.55749956442863,mixed,female,2014
O11,114,2,5,27.499416142059214,2.523659033293167,mixed,female,2014
O11,12,2,5,26.69656067397699,3.6388490998487923,mixed,female,2014
O12,12,4,5,28.245706155951552,3.5268736397703697,mixed,female,2014
O12,114,4,5,29.85513451553469,2.4543669027264463,mixed,female,2014
O6,12,4,5,26.10186189678427,3.619700985425589,mixed,female,2014
O6,114,4,5,27.416639017528258,2.5881759361940624,mixed,female,2014
P1,114,5,4,23.72692720052092,2.6700152502145573,mixed,female,2014
P1,12,5,4,22.496165923710855,3.80188816329781,mixed,female,2014
P11,12,5,4,24.171562140721036,3.756597045394108,mixed,female,2014
P11,114,5,4,25.94090364950682,2.669044768821166,mixed,female,2014
P13,12,5,4,24.025532056992624,3.6230154933163154,mixed,female,2014
P13,114,5,4,25.30904920426224,2.549915438310052,mixed,female,2014
P15,114,5,4,23.37278990177897,2.6132096526102444,mixed,female,2014
P15,12,5,4,21.486266830605462,3.6339614509376927,mixed,female,2014
P3,12,5,4,20.74905264000846,3.6737017655236266,mixed,female,2014
P3,114,5,4,23.326223428667458,2.58058842623867,mixed,female,2014
Q12,114,2,3,26.341378829714703,2.479161302759957,mixed,female,2014
Q12,12,2,3,23.869691024617058,3.5530161992011977,mixed,female,2014
Q13,114,5,3,20.10407430060887,2.579903243092992,mixed,female,2014
Q13,12,5,3,16.76182678778901,3.6979972925373406,mixed,female,2014
Q3,114,5,3,22.501360089555966,2.507615782545667,mixed,female,2014
Q3,12,5,3,16.66449462232874,3.5467258140831777,mixed,female,2014
R12,114,6,2,22.119326780797238,2.549552510449613,mixed,female,2014
R12,12,6,2,17.23514470480897,3.63823312245769,mixed,female,2014
R6,12,5,2,17.930132401067688,3.551474505969224,mixed,female,2014
R6,114,5,2,22.644853399117117,2.549896287191412,mixed,female,2014
G14,12,5,14,26.855276301649234,5.654399308383359,mixed,female,2015
G14,114,5,14,26.69881544520898,4.299894933237608,mixed,female,2015
J5,114,5,11,26.743548370807346,4.184212199245975,mixed,female,2015
J5,12,5,11,26.891957853739385,5.547401735480341,mixed,female,2015
L2,114,4,9,22.06850677290341,4.20960479767231,mixed,female,2015
L2,12,4,9,22.212866270540637,5.644541398750988,mixed,female,2015
M15,114,5,8,20.3269157674375,4.2411785029476565,mixed,female,2015
M15,12,5,8,19.947378291223853,5.55446320433881,mixed,female,2015
M28,114,3,8,23.56247598401777,4.222631402932951,mixed,female,2015
M28,12,3,8,22.597986829388635,5.548935527431726,mixed,female,2015
M4,114,3,9,23.801414951056458,4.119700927520204,mixed,female,2015
M4,12,3,9,23.81672504445011,5.4556328863618155,mixed,female,2015
M7,12,4,9,27.42854219779558,5.5019044496316045,mixed,female,2015
M7,114,4,9,27.44928942321212,4.151400649838463,mixed,female,2015
N4,12,4,7,24.886478153591444,5.601715895463627,mixed,female,2015
N4,114,4,7,25.45471095041374,4.224469344559749,mixed,female,2015
O11,114,3,6,27.228200946853327,4.250140271694143,mixed,female,2015
O11,12,3,6,28.382415752126334,5.637899412561001,mixed,female,2015
O12,12,3,6,29.664921411308626,5.559176152083862,mixed,female,2015
O12,114,3,6,30.353124949829358,4.186295881102979,mixed,female,2015
O6,114,4,6,27.89438321654566,4.217350198105803,mixed,female,2015
O6,12,4,6,27.503075083229053,5.657221424550338,mixed,female,2015
P1,114,2,5,24.992340438898278,4.125646077782875,mixed,female,2015
P1,12,2,5,23.81857686175006,5.552185026289043,mixed,female,2015
P11,12,4,5,25.920866098113926,5.680138861328551,mixed,female,2015
P11,114,4,5,27.138129515878806,4.242740101518682,mixed,female,2015
P15,114,4,5,23.954927044168496,4.204222150122336,mixed,female,2015
P15,12,4,5,23.207979827007623,5.577928831055881,mixed,female,2015
P3,12,5,5,22.793971946276404,5.805589608349647,mixed,female,2015
P3,114,5,5,22.965969427038516,4.315796896609686,mixed,female,2015
Q12,12,3,4,26.293018726123925,5.754237986712126,mixed,female,2015
Q12,114,3,4,27.435496216866632,4.344717182449902,mixed,female,2015
Q13,114,4,4,22.54635257696487,4.196008008381824,mixed,female,2015
Q13,12,4,4,20.651311329367775,5.602292965010473,mixed,female,2015
R12,114,5,3,25.47866029583156,4.14902460876923,mixed,female,2015
R12,12,5,3,23.21101034063139,5.524288196238853,mixed,female,2015
R6,12,4,3,22.613408250296118,5.668783720792902,mixed,female,2015
R6,114,4,3,24.879331569994008,4.274439697162504,mixed,female,2015
S10,12,4,2,12.232643741935702,5.686426307999787,mixed,female,2015
S10,114,4,2,16.24096449239886,4.243434802599781,mixed,female,2015
S5,114,3,2,18.049378834128508,4.082441427887376,mixed,female,2015
S5,12,3,2,15.713242838266368,5.386926699226984,mixed,female,2015
S8,114,3,2,19.04066110025083,4.078731576733667,mixed,female,2015
S8,12,3,2,14.226504381385302,5.383671900219375,mixed,female,2015
S9,114,4,2,16.282008533704108,4.098454043233803,mixed,female,2015
S9,12,4,2,10.404733243899111,5.420298944881346,mixed,female,2015
U2,114,2,3,20.86927192957371,4.1642976358162125,mixed,female,2015
U2,12,2,3,19.42647025735658,5.543802007566166,mixed,female,2015
U5,114,3,2,14.073841646128209,4.15898252247005,mixed,female,2015
U5,12,3,2,9.73600870112846,5.44161035462451,mixed,female,2015
U7,114,2,3,18.90112345209795,4.194036221071001,mixed,female,2015
U7,12,2,3,16.195670878972052,5.528352521237841,mixed,female,2015
U8,12,5,2,15.928260220498888,5.514215671887785,mixed,female,2015
U8,114,5,2,18.301058281932136,4.159009775615751,mixed,female,2015
J5,12,3,12,26.905446505372314,4.707052665224025,mixed,female,2016
J5,114,3,12,27.038250359281843,3.5590304294803614,mixed,female,2016
L2,114,3,10,22.80711786825768,3.4452263704272035,mixed,female,2016
L2,12,3,10,22.092574805368375,4.57956400282354,mixed,female,2016
M15,12,4,9,19.259820275340992,4.6965878837122546,mixed,female,2016
M15,114,4,9,20.31296111169642,3.6143346427087444,mixed,female,2016
M28,114,5,9,23.620214972893475,3.517878427290949,mixed,female,2016
M28,12,5,9,23.427535218067625,4.6383843779389835,mixed,female,2016
M4,114,4,10,23.59744197667315,3.572659728317625,mixed,female,2016
M4,12,4,10,23.91659305843666,4.698914581782237,mixed,female,2016
M7,114,3,10,26.609686816256264,3.372616270255166,mixed,female,2016
M7,12,3,10,26.86434014691545,4.482564138348551,mixed,female,2016
O11,12,2,7,27.265639365883196,4.46270281586499,mixed,female,2016
O11,114,2,7,28.149002872829474,3.4042013801633857,mixed,female,2016
O12,12,2,7,29.638482878727984,4.411791522756008,mixed,female,2016
O12,114,2,7,28.868521604074193,3.3306180711462856,mixed,female,2016
O6,114,4,7,27.485513138574433,3.30683244978113,mixed,female,2016
O6,12,4,7,27.56385070852148,4.270623062979387,mixed,female,2016
P1,114,3,6,27.055947206159615,3.4135888245113004,mixed,female,2016
P1,12,3,6,25.29999153781853,4.536987862442975,mixed,female,2016
P11,114,4,6,28.151064170667176,3.4422653237164877,mixed,female,2016
P11,12,4,6,27.18176975380612,4.537011560534586,mixed,female,2016
P15,12,5,6,23.93361391472095,4.362525875971293,mixed,female,2016
P15,114,5,6,24.073512241455095,3.3566552833938412,mixed,female,2016
P3,114,3,6,23.1244234262665,3.3745156398242506,mixed,female,2016
P3,12,3,6,22.600641516098992,4.423687722810999,mixed,female,2016
Q12,12,4,5,26.81928094042633,4.344446394761079,mixed,female,2016
Q12,114,4,5,27.29084410135716,3.309308493272297,mixed,female,2016
Q13,114,4,5,24.576477414184513,3.483059774458172,mixed,female,2016
Q13,12,4,5,24.089931748521106,4.554959853721672,mixed,female,2016
R12,114,4,4,26.96159016398186,3.5583444270152325,mixed,female,2016
R12,12,4,4,25.197128205498505,4.6224729192569205,mixed,female,2016
R6,114,3,4,26.06014255677111,3.4178475531684844,mixed,female,2016
R6,12,3,4,25.30373441305914,4.514156820955868,mixed,female,2016
S10,114,5,3,21.18958746264451,3.5660436408213285,mixed,female,2016
S10,12,5,3,18.642195558247337,4.67091471163072,mixed,female,2016
S5,12,3,3,19.882391886055068,4.479264285314203,mixed,female,2016
S5,114,3,3,21.367475471661933,3.3917619923706286,mixed,female,2016
S8,114,3,3,25.65998996473095,3.4826610158850255,mixed,female,2016
S8,12,3,3,22.671148962494897,4.597580441363874,mixed,female,2016
S9,12,4,3,19.584464495761086,4.5898878509865,mixed,female,2016
S9,114,4,3,22.14672995069648,3.5320829892187033,mixed,female,2016
T2,12,4,2,18.643482275203002,4.515788746173755,mixed,female,2016
T2,114,4,2,22.14513388930932,3.4504290457253974,mixed,female,2016
T6,114,4,2,18.29595736310526,3.504593495070933,mixed,female,2016
T6,12,4,2,15.220128328966048,4.523086804459474,mixed,female,2016
U11,12,3,2,15.317238907410712,4.681922454067087,mixed,female,2016
U11,114,3,2,18.840956947665475,3.571288541898291,mixed,female,2016
U2,12,3,4,20.38711916965132,4.523654519838703,mixed,female,2016
U2,114,3,4,23.703324921631484,3.451701339871305,mixed,female,2016
U4,12,2,2,17.529946992446327,4.565004287825441,mixed,female,2016
U4,114,2,2,20.169291565859954,3.452658134711736,mixed,female,2016
U5,12,3,3,16.291148239568344,4.203054039883781,mixed,female,2016
U5,114,3,3,19.88445877836748,3.175059271924069,mixed,female,2016
U6,114,4,2,18.19929353978232,3.5392988797623706,mixed,female,2016
U6,12,4,2,14.67517153991597,4.610954724268095,mixed,female,2016
U7,114,2,4,20.00110422946429,3.476293341104959,mixed,female,2016
U7,12,2,4,19.06994710016242,4.670727237774544,mixed,female,2016
U8,114,3,3,23.351323241281687,3.4343857856105897,mixed,female,2016
U8,12,3,3,20.625194220998694,4.55995252093965,mixed,female,2016
U9,114,2,2,16.009554453288263,3.443546073303145,mixed,female,2016
U9,12,2,2,11.705284947872672,4.455758688058664,mixed,female,2016
L2,114,4,11,22.385459852720945,3.06112523171319,mixed,female,2017
L2,12,4,11,22.93189471210842,4.179029026502159,mixed,female,2017
M15,12,4,10,20.028491799139225,4.091886271907763,mixed,female,2017
M15,114,4,10,19.873184967420112,2.8618283387613963,mixed,female,2017
M28,114,5,10,22.856156467852955,2.9166331655322226,mixed,female,2017
M28,12,5,10,23.990101397244974,3.9107128851310393,mixed,female,2017
M4,114,5,11,23.615413122824382,3.0669175673585136,mixed,female,2017
M4,12,5,11,23.88207378634013,4.314111247189204,mixed,female,2017
M7,12,4,11,27.360452157598868,4.10804848376265,mixed,female,2017
M7,114,4,11,26.593983015829124,3.016565926471747,mixed,female,2017
O11,12,4,8,27.34145733090157,4.041112893815265,mixed,female,2017
O11,114,4,8,27.020136245255614,2.968000816667784,mixed,female,2017
O12,114,3,8,30.005762333280114,2.9960546020225505,mixed,female,2017
O12,12,3,8,29.941278349884808,4.055505468116498,mixed,female,2017
O6,12,3,8,28.299760348121424,3.945989682626183,mixed,female,2017
O6,114,3,8,27.53219502231285,2.859913504755884,mixed,female,2017
P1,114,5,7,25.0981227118584,2.8649008746201723,mixed,female,2017
P1,12,5,7,25.628831742003168,3.9633244414815,mixed,female,2017
P15,12,6,7,24.90661163047224,4.008519631431632,mixed,female,2017
P15,114,6,7,24.159245064418396,3.008083791961733,mixed,female,2017
P3,12,4,7,23.04401946820619,4.219120843722033,mixed,female,2017
P3,114,4,7,22.703188319516357,3.069797699318559,mixed,female,2017
Q12,114,4,6,24.336461769931013,2.9472663825853433,mixed,female,2017
Q12,12,4,6,28.695413447931006,4.080068020436573,mixed,female,2017
Q13,114,5,6,24.690318822138533,2.9352240600628794,mixed,female,2017
Q13,12,5,6,24.163765428099985,4.018438625138272,mixed,female,2017
R12,114,4,5,26.860277982721716,2.9278211184550194,mixed,female,2017
R12,12,4,5,26.91966722006957,3.926906660169993,mixed,female,2017
